date,day_of_week,workout_type,exercise_raw,exercise_standard,weight_raw,weight_lbs,reps,set_number,volume,has_extender,machine_position,is_synthetic,notes
2025-11-22,Saturday,Limbs 1,+RDLs,Romanian Deadlift (Paused),417.5,417.5,10.0,1,4175.0,False,,False,paused
2025-11-22,Saturday,Limbs 1,+RDLs,Romanian Deadlift (Paused),420,420.0,5.0,2,2100.0,False,,False,paused
2025-11-22,Saturday,Limbs 1,+SL Leg curls,Single Leg Curl (Paused),105,105.0,6.0,1,630.0,False,,False,paused
2025-11-22,Saturday,Limbs 1,+SL Leg curls,Single Leg Curl (Paused),105,105.0,6.0,2,630.0,False,,False,paused
2025-11-22,Saturday,Limbs 1,Med X crunch,MedX Crunch,120,120.0,6.0,1,720.0,False,,False,
2025-11-22,Saturday,Limbs 1,Med X crunch,MedX Crunch,110,110.0,9.0,2,990.0,False,,False,
2025-11-22,Saturday,Limbs 1,+Pendulum SL Leg press,Single Leg Pendulum Leg Press (Paused),502.5,502.5,5.5,1,2763.75,False,,False,paused
2025-11-22,Saturday,Limbs 1,Face pull,Face Pull,150,150.0,10.0,1,1500.0,False,,False,
2025-11-22,Saturday,Limbs 1,Icarian calf,Icarian Calf Raise,200,200.0,7.0,1,1400.0,False,,False,
2025-11-23,Sunday,Torso 2,+LVG chest press,Leverage Chest Press (Paused),312.5,312.5,3.0,1,937.5,False,,False,paused
2025-11-23,Sunday,Torso 2,+LVG chest press,Leverage Chest Press (Paused),237.5,237.5,10.0,2,2375.0,False,,False,paused
2025-11-23,Sunday,Torso 2,+DB OHP,Dumbbell Overhead Press (Paused),95,95.0,,1,,False,,False,paused
2025-11-23,Sunday,Torso 2,+DB OHP,Dumbbell Overhead Press (Paused),85,85.0,4.0,2,340.0,False,,False,paused
2025-11-23,Sunday,Torso 2,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),175,175.0,5.0,1,875.0,False,,False,paused
2025-11-23,Sunday,Torso 2,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),245,245.0,12.0,2,2940.0,False,,False,paused
2025-11-23,Sunday,Torso 2,SA Nat pulldown,Nautilus Single Arm Pulldown,402.5,402.5,7.0,1,2817.5,False,,False,
2025-11-23,Sunday,Torso 2,SA Nat pulldown,Nautilus Single Arm Pulldown,312.5,312.5,15.0,2,4687.5,False,,False,
2025-11-23,Sunday,Torso 2,BM fly,Fly,140,140.0,9.5,1,1330.0,False,,False,
2025-11-23,Sunday,Torso 2,BM fly,Fly,135,135.0,11.0,2,1485.0,True,,False,
2025-11-23,Sunday,Torso 2,Med X lateral,MedX Lateral Raise,160,160.0,10.0,1,1600.0,False,,False,
2025-11-23,Sunday,Torso 2,Med X lateral,MedX Lateral Raise,164,164.0,8.0,2,1312.0,False,,False,
2025-11-23,Sunday,Torso 2,SWG pullups,Supinated Wide Grip Pull-up,20,20.0,5.0,1,100.0,False,,False,
2025-11-25,Tuesday,Limbs 2,Cable curls,Cable Curl,140,140.0,13.0,1,1820.0,False,,False,
2025-11-25,Tuesday,Limbs 2,Cable curls,Cable Curl,130,130.0,13.0,2,1690.0,True,,False,
2025-11-25,Tuesday,Limbs 2,+Med X Leg curls,MedX Leg Curl (Paused),286,286.0,8.0,1,2288.0,False,,False,paused
2025-11-25,Tuesday,Limbs 2,+Med X Leg curls,MedX Leg Curl (Paused),274,274.0,10.0,2,2740.0,False,,False,paused
2025-11-25,Tuesday,Limbs 2,+SSB squat,Safety Squat Bar Squat (Paused),317.5,317.5,4.0,1,1270.0,False,,False,paused
2025-11-25,Tuesday,Limbs 2,Abs rower,Ab Rower,130,130.0,9.0,1,1170.0,False,,False,
2025-11-25,Tuesday,Limbs 2,Abs rower,Ab Rower,140,140.0,6.0,2,840.0,False,,False,
2025-11-25,Tuesday,Limbs 2,Abs rower,Ab Rower,120,120.0,8.0,3,960.0,False,,False,
2025-11-25,Tuesday,Limbs 2,Calf raise,Calf Raise,FS+15,,10.0,1,,True,,False,
2025-11-25,Tuesday,Limbs 2,Calf raise,Calf Raise,FS+5,,9.0,2,,True,,False,
2025-11-26,Wednesday,Torso 1,+Legend shoulder,Legend Shoulder Press (Paused),327.5,327.5,3.5,1,1146.25,False,,False,paused
2025-11-26,Wednesday,Torso 1,+DB bench,Dumbbell Bench Press (Paused),95,95.0,7.0,1,665.0,False,,False,paused
2025-11-26,Wednesday,Torso 1,+DB bench,Dumbbell Bench Press (Paused),85,85.0,10.0,2,850.0,False,,False,paused
2025-11-26,Wednesday,Torso 1,+Dips,Dip (Paused),210,210.0,4.0,1,840.0,False,,False,paused
2025-11-26,Wednesday,Torso 1,Dorian pullover,Dorian Pullover,180,180.0,4.0,1,720.0,False,,False,
2025-11-26,Wednesday,Torso 1,Dorian pullover,Dorian Pullover,140,140.0,14.0,2,1960.0,False,,False,
2025-11-26,Wednesday,Torso 1,SWG pulldown,Supinated Wide Grip Pulldown,165,165.0,10.0,1,1650.0,False,,False,
2025-11-26,Wednesday,Torso 1,+Avenger row,Avenger Row (Paused),240,240.0,7.0,1,1680.0,False,,False,paused
2025-11-26,Wednesday,Torso 1,+Avenger row,Avenger Row (Paused),230,230.0,9.0,2,2070.0,False,,False,paused
2025-11-26,Wednesday,Torso 1,Upright row,Upright Row,37.5,37.5,10.0,1,375.0,False,,False,
2025-11-26,Wednesday,Torso 1,Upright row,Upright Row,32.5,32.5,10.0,2,325.0,False,,False,
2025-11-28,Friday,Limbs 1,Preacher,Preacher Curl,112.5,112.5,6.5,1,731.25,False,,False,
2025-11-28,Friday,Limbs 1,Preacher,Preacher Curl,40,40.0,10.0,2,400.0,False,,False,
2025-11-28,Friday,Limbs 1,Preacher,Preacher Curl,35,35.0,11.0,3,385.0,False,,False,
2025-11-28,Friday,Limbs 1,Hammer curls,Hammer Curl,45,45.0,11.0,1,495.0,False,,False,
2025-11-28,Friday,Limbs 1,Hammer curls,Hammer Curl,42.5,42.5,10.5,2,446.25,False,,False,
2025-11-28,Friday,Limbs 1,+RDLs,Romanian Deadlift (Paused),500,500.0,3.0,1,1500.0,False,,False,paused
2024-10-01,Tuesday,Upper 2,+Strive chest press,Strive Chest Press (Paused),305,305.0,4.0,1,1220.0,False,,False,paused
2024-10-01,Tuesday,Upper 2,+Strive chest press,Strive Chest Press (Paused),275,275.0,6.0,2,1650.0,False,,False,paused
2024-10-01,Tuesday,Upper 2,DB OHP,Dumbbell Overhead Press,85,85.0,5.0,1,425.0,False,,False,
2024-10-01,Tuesday,Upper 2,DB OHP,Dumbbell Overhead Press,70,70.0,11.0,2,770.0,False,,False,
2024-10-01,Tuesday,Upper 2,SM CG BP,Smith Machine Close Grip Bench Press,160,160.0,6.0,1,960.0,False,,False,
2024-10-01,Tuesday,Upper 2,SM CG BP,Smith Machine Close Grip Bench Press,150,150.0,10.0,2,1500.0,False,,False,
2024-10-01,Tuesday,Upper 2,NG pull ups,Neutral Grip Pull-up,152.5,152.5,3.0,1,457.5,False,,False,
2024-10-01,Tuesday,Upper 2,NG pull ups,Neutral Grip Pull-up,137.5,137.5,3.0,2,412.5,False,,False,
2024-10-01,Tuesday,Upper 2,Strive low row,Strive Low Row,320,320.0,5.0,1,1600.0,False,,False,
2024-10-01,Tuesday,Upper 2,Strive low row,Strive Low Row,305,305.0,6.0,2,1830.0,False,,False,
2024-10-01,Tuesday,Upper 2,Upright row,Upright Row,37.5,37.5,13.0,1,487.5,False,,False,
2024-10-01,Tuesday,Upper 2,Upright row,Upright Row,35,35.0,14.0,2,490.0,False,,False,
2024-10-01,Tuesday,Upper 2,OVH ext,Overhead Extension,30,30.0,8.0,1,240.0,False,,False,
2024-10-01,Tuesday,Upper 2,OVH ext,Overhead Extension,27.5,27.5,9.0,2,247.5,False,,False,
2024-10-01,Tuesday,Upper 2,Pullover,Pullover,50,50.0,15.0,1,750.0,False,,False,
2024-10-03,Thursday,Lower 2,DLs,Deadlift,345,345.0,5.0,1,1725.0,False,,False,
2024-10-03,Thursday,Lower 2,DLs,Deadlift,400,400.0,5.0,2,2000.0,False,,False,
2024-10-03,Thursday,Lower 2,DLs,Deadlift,455,455.0,6.0,3,2730.0,False,,False,
2024-10-03,Thursday,Lower 2,Preacher curls,Preacher Curl,30,30.0,7.0,1,210.0,False,,False,
2024-10-03,Thursday,Lower 2,Preacher curls,Preacher Curl,27.5,27.5,9.0,2,247.5,False,,False,
2024-10-05,Saturday,Upper 3,DB BP,Dumbbell Bench Press,90,90.0,10.0,1,900.0,False,,False,
2024-10-05,Saturday,Upper 3,DB BP,Dumbbell Bench Press,75,75.0,17.0,2,1275.0,False,,False,
2024-10-05,Saturday,Upper 3,Nat shoulder,Nautilus Shoulder Press,297.5,297.5,5.0,1,1487.5,False,,False,
2024-10-05,Saturday,Upper 3,Nat shoulder,Nautilus Shoulder Press,240,240.0,7.0,2,1680.0,False,,False,
2024-10-05,Saturday,Upper 3,+Panatta CG press,Panatta Close Grip Press (Paused),305,305.0,7.0,1,2135.0,False,,False,paused
2024-10-05,Saturday,Upper 3,+Panatta CG press,Panatta Close Grip Press (Paused),292.5,292.5,8.0,2,2340.0,False,,False,paused
2024-10-05,Saturday,Upper 3,WG pulldown,Wide Grip Pulldown,190,190.0,5.0,1,950.0,False,,False,
2024-10-05,Saturday,Upper 3,WG pulldown,Wide Grip Pulldown,160,160.0,11.0,2,1760.0,False,,False,
2024-10-05,Saturday,Upper 3,Tbar,T-Bar Row,227.5,227.5,6.0,1,1365.0,False,,False,
2024-10-05,Saturday,Upper 3,Shrugs,Shrug,222.5,222.5,6.0,1,1335.0,False,,False,
2024-10-05,Saturday,Upper 3,Neck,Neck Curl,137.5,137.5,8.0,1,1100.0,False,,False,
2024-10-05,Saturday,Upper 3,Pull over,Pullover,60,60.0,10.0,1,600.0,False,,False,
2024-10-06,Sunday,Lower 3,Cybex Hack squat,Cybex Hack Squat,402.5,402.5,4.0,1,1610.0,False,,False,
2024-10-06,Sunday,Lower 3,Cybex Hack squat,Cybex Hack Squat,382.5,382.5,5.0,2,1912.5,False,,False,
2024-10-06,Sunday,Lower 3,Bayesian curls,Bayesian Curl,100,100.0,11.0,1,1100.0,False,,False,
2024-10-06,Sunday,Lower 3,Bayesian curls,Bayesian Curl,70,70.0,13.0,2,910.0,False,,False,
2024-10-06,Sunday,Lower 3,+Leg curls,Leg Curl (Paused),FS+40,,4.0,1,,True,,False,paused
2024-10-06,Sunday,Lower 3,+Leg curls,Leg Curl (Paused),FS+25,,7.0,2,,True,,False,paused
2024-10-06,Sunday,Lower 3,Strive Leg extension,Strive Leg Extension,562.5,562.5,4.0,1,2250.0,False,,False,
2024-10-08,Tuesday,Upper 1,+Strive incline,Strive Incline Press (Paused),232.5,232.5,4.0,1,930.0,False,,False,paused
2024-10-08,Tuesday,Upper 1,+Strive incline,Strive Incline Press (Paused),227.5,227.5,6.0,2,1365.0,False,,False,paused
2024-10-08,Tuesday,Upper 1,+BTN press,Behind The Neck Press (Paused),40,40.0,7.0,1,280.0,False,,False,paused
2024-10-08,Tuesday,Upper 1,Dips,Dip,152.5,152.5,5.0,1,762.5,False,,False,
2024-10-08,Tuesday,Upper 1,Dips,Dip,117.5,117.5,12.0,2,1410.0,False,,False,
2024-10-08,Tuesday,Upper 1,Nat pulldown,Nautilus Pulldown,397.5,397.5,5.0,1,1987.5,False,,False,
2024-10-08,Tuesday,Upper 1,Nat pulldown,Nautilus Pulldown,307.5,307.5,13.0,2,3997.5,False,,False,
2024-10-08,Tuesday,Upper 1,SA Trcp pushdown,Single Arm Tricep Pushdown,55,55.0,14.0,1,770.0,False,,False,
2024-10-08,Tuesday,Upper 1,SA Trcp pushdown,Single Arm Tricep Pushdown,45,45.0,14.0,2,630.0,False,,False,
2024-10-08,Tuesday,Upper 1,Avenger row,Avenger Row,230,230.0,5.0,1,1150.0,False,,False,
2024-10-08,Tuesday,Upper 1,Avenger row,Avenger Row,215,215.0,7.0,2,1505.0,False,,False,
2024-10-08,Tuesday,Upper 1,Lat raise,Lateral Raise,110,110.0,4.0,1,440.0,False,,False,
2024-10-08,Tuesday,Upper 1,Lat raise,Lateral Raise,100,100.0,7.0,2,700.0,False,,False,
2024-10-08,Tuesday,Upper 1,Shrug,Shrug,227.5,227.5,4.0,1,910.0,False,,False,
2024-10-08,Tuesday,Upper 1,Pullover,Pullover,55,55.0,13.0,1,715.0,False,,False,
2024-10-10,Thursday,Upper 2,+Strive chest press,Strive Chest Press (Paused),307.5,307.5,3.0,1,922.5,False,,False,paused
2024-10-10,Thursday,Upper 2,+Strive chest press,Strive Chest Press (Paused),275,275.0,6.0,2,1650.0,False,,False,paused
2024-10-10,Thursday,Upper 2,DB OHP,Dumbbell Overhead Press,75,75.0,10.0,1,750.0,False,,False,
2024-10-10,Thursday,Upper 2,DB OHP,Dumbbell Overhead Press,75,75.0,17.0,2,1275.0,False,,False,
2024-10-10,Thursday,Upper 2,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),162.5,162.5,4.0,1,650.0,False,,False,paused
2024-10-10,Thursday,Upper 2,NG pull ups,Neutral Grip Pull-up,202.5,202.5,2.0,1,405.0,False,,False,
2024-10-10,Thursday,Upper 2,NG pull ups,Neutral Grip Pull-up,137.5,137.5,4.0,2,550.0,False,,False,
2024-10-10,Thursday,Upper 2,Strive row,Strive Row,320,320.0,6.0,1,1920.0,False,,False,
2024-10-10,Thursday,Upper 2,Strive row,Strive Row,295,295.0,7.0,2,2065.0,False,,False,
2024-10-10,Thursday,Upper 2,Upright Row,Upright Row,135,135.0,10.0,1,1350.0,False,,False,
2024-10-10,Thursday,Upper 2,Upright Row,Upright Row,40,40.0,12.0,2,480.0,False,,False,
2024-10-10,Thursday,Upper 2,Trcp OVH ext,Tricep Overhead Extension,30,30.0,9.0,1,270.0,False,,False,
2024-10-10,Thursday,Upper 2,Trcp OVH ext,Tricep Overhead Extension,25,25.0,10.0,2,250.0,False,,False,
2024-10-10,Thursday,Upper 2,Lat row,Lat Row,235,235.0,10.0,1,2350.0,False,,False,
2024-10-10,Thursday,Upper 2,Ab crunch,Ab Crunch,FS,,,1,,False,,False,
2024-10-10,Thursday,Upper 2,Ab crunch,Ab Crunch,FS,,,2,,False,,False,
2024-10-12,Saturday,Lower 2,DLs,Deadlift,375,375.0,3.0,1,1125.0,False,,False,
2024-10-12,Saturday,Lower 2,DLs,Deadlift,425,425.0,3.0,2,1275.0,False,,False,
2024-10-12,Saturday,Lower 2,DLs,Deadlift,480,480.0,4.0,3,1920.0,False,,False,
2024-10-12,Saturday,Lower 2,Preacher curls,Preacher Curl,30,30.0,8.0,1,240.0,False,,False,
2024-10-13,Sunday,Upper 3,DB BP,Dumbbell Bench Press,95,95.0,7.0,1,665.0,False,,False,
2024-10-13,Sunday,Upper 3,DB BP,Dumbbell Bench Press,80,80.0,14.0,2,1120.0,False,,False,
2024-10-13,Sunday,Upper 3,Nat shoulder,Nautilus Shoulder Press,292.5,292.5,8.0,1,2340.0,False,,False,
2024-10-13,Sunday,Upper 3,Nat shoulder,Nautilus Shoulder Press,212.5,212.5,10.0,2,2125.0,False,,False,
2024-10-13,Sunday,Upper 3,+Panatta CG press,Panatta Close Grip Press (Paused),307.5,307.5,7.0,1,2152.5,False,,False,paused
2024-10-13,Sunday,Upper 3,+Panatta CG press,Panatta Close Grip Press (Paused),237.5,237.5,9.0,2,2137.5,False,,False,paused
2024-10-13,Sunday,Upper 3,WG pulldown,Wide Grip Pulldown,190,190.0,6.0,1,1140.0,False,,False,
2024-10-13,Sunday,Upper 3,WG pulldown,Wide Grip Pulldown,160,160.0,12.0,2,1920.0,False,,False,
2024-10-13,Sunday,Upper 3,Tbar,T-Bar Row,202.5,202.5,11.0,1,2227.5,False,,False,
2024-10-13,Sunday,Upper 3,Trcp pushdown,Tricep Pushdown,80,80.0,8.0,1,640.0,False,,False,
2024-10-13,Sunday,Upper 3,Trcp pushdown,Tricep Pushdown,60,60.0,12.0,2,720.0,False,,False,
2024-10-13,Sunday,Upper 3,Cybex eagle lateral,Cybex Lateral Raise,105,105.0,10.0,1,1050.0,False,,False,
2024-10-13,Sunday,Upper 3,Cybex eagle lateral,Cybex Lateral Raise,qzv5,,6.0,2,,False,,False,
2024-10-13,Sunday,Upper 3,Pullover,Pullover,65,65.0,8.0,1,520.0,False,,False,
2024-10-13,Sunday,Upper 3,Ab crunch,Ab Crunch,45,45.0,6.0,1,270.0,False,,False,
2024-10-13,Sunday,Upper 3,Ab crunch,Ab Crunch,35,35.0,8.0,2,280.0,False,,False,
2024-10-15,Tuesday,Lower 3,Hack squat,Hack Squat,405,405.0,3.0,1,1215.0,False,,False,
2024-10-15,Tuesday,Lower 3,Hack squat,Hack Squat,385,385.0,4.0,2,1540.0,False,,False,
2024-10-15,Tuesday,Lower 3,Bayesian curls,Bayesian Curl,100,100.0,12.0,1,1200.0,False,,False,
2024-10-17,Thursday,Upper 1,+Strive incline,Strive Incline Press (Paused),235,235.0,4.0,1,940.0,False,,False,paused
2024-10-17,Thursday,Upper 1,+Strive incline,Strive Incline Press (Paused),220,220.0,9.0,2,1980.0,False,,False,paused
2024-10-17,Thursday,Upper 1,+BTN press,Behind The Neck Press (Paused),35,35.0,10.0,1,350.0,False,,False,paused
2024-10-17,Thursday,Upper 1,Dips,Dip,202.5,202.5,4.0,1,810.0,False,,False,
2024-10-17,Thursday,Upper 1,Dips,Dip,117.5,117.5,12.9,2,1515.75,False,,False,
2024-10-17,Thursday,Upper 1,NG pull down,Neutral Grip Pulldown,397.5,397.5,6.0,1,2385.0,False,,False,
2024-10-17,Thursday,Upper 1,NG pull down,Neutral Grip Pulldown,307.5,307.5,14.0,2,4305.0,False,,False,
2024-10-17,Thursday,Upper 1,Avenger row,Avenger Row,232.5,232.5,5.0,1,1162.5,False,,False,
2024-10-17,Thursday,Upper 1,Avenger row,Avenger Row,217.5,217.5,7.0,2,1522.5,False,,False,
2024-10-17,Thursday,Upper 1,Lat raise,Lateral Raise,FS+10,,6.0,1,,True,,False,
2024-10-17,Thursday,Upper 1,Lat raise,Lateral Raise,FS,,6.0,2,,False,,False,
2024-10-17,Thursday,Upper 1,Trcp pushdown,Tricep Pushdown,80,80.0,10.0,1,800.0,False,,False,
2024-10-17,Thursday,Upper 1,Trcp pushdown,Tricep Pushdown,60,60.0,14.0,2,840.0,False,,False,
2024-10-17,Thursday,Upper 1,Lat Pullover,Lat Pullover,65,65.0,9.0,1,585.0,False,,False,
2024-10-17,Thursday,Upper 1,Shrugs,Shrug,227.5,227.5,5.0,1,1137.5,False,,False,
2024-10-18,Friday,Lower 1,BB curls,Barbell Curl,27.5,27.5,15.0,1,412.5,False,,False,
2024-10-18,Friday,Lower 1,Hammer curls,Hammer Curl,45,45.0,6.0,1,270.0,False,,False,
2024-10-18,Friday,Lower 1,+Cybex leg press,Cybex Leg Press (Paused),845,845.0,5.0,1,4225.0,False,,False,paused
2024-10-18,Friday,Lower 1,+Cybex leg press,Cybex Leg Press (Paused),742.5,742.5,10.0,2,7425.0,False,,False,paused
2024-10-20,Sunday,Upper 2,+Strive chest press,Strive Chest Press (Paused),305,305.0,4.0,1,1220.0,False,,False,paused
2024-10-20,Sunday,Upper 2,+Strive chest press,Strive Chest Press (Paused),250,250.0,9.0,2,2250.0,False,,False,paused
2024-10-20,Sunday,Upper 2,DB OHP,Dumbbell Overhead Press,80,80.0,7.0,1,560.0,False,,False,
2024-10-20,Sunday,Upper 2,DB OHP,Dumbbell Overhead Press,65,65.0,15.0,2,975.0,False,,False,
2024-10-20,Sunday,Upper 2,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),152.5,152.5,10.0,1,1525.0,False,,False,paused
2024-10-20,Sunday,Upper 2,NG pull ups,Neutral Grip Pull-up,112.5,112.5,6.0,1,675.0,False,,False,
2024-10-20,Sunday,Upper 2,NG pull ups,Neutral Grip Pull-up,BW,185.0,12.0,2,2220.0,False,,False,bodyweight
2024-10-20,Sunday,Upper 2,Strive row,Strive Row,320,320.0,3.0,1,960.0,False,,False,
2024-10-20,Sunday,Upper 2,Strive row,Strive Row,297.5,297.5,7.0,2,2082.5,False,,False,
2024-10-20,Sunday,Upper 2,Upright row,Upright Row,135,135.0,11.0,1,1485.0,False,,False,
2024-10-20,Sunday,Upper 2,Upright row,Upright Row,35,35.0,13.0,2,455.0,False,,False,
2024-10-20,Sunday,Upper 2,Trcp OVH ext,Tricep Overhead Extension,60,60.0,8.0,1,480.0,False,,False,
2024-10-20,Sunday,Upper 2,Trcp OVH ext,Tricep Overhead Extension,60,60.0,8.0,2,480.0,False,,False,
2024-10-22,Tuesday,Upper 3,DB bench,Dumbbell Bench Press,105,105.0,3.0,1,315.0,False,,False,
2024-10-22,Tuesday,Upper 3,DB bench,Dumbbell Bench Press,90,90.0,9.0,2,810.0,False,,False,
2024-10-22,Tuesday,Upper 3,Nat shoulder,Nautilus Shoulder Press,232.5,232.5,7.0,1,1627.5,False,,False,
2024-10-22,Tuesday,Upper 3,Nat shoulder,Nautilus Shoulder Press,217.5,217.5,10.0,2,2175.0,False,,False,
2024-10-22,Tuesday,Upper 3,+Panatta CG,Panatta Close Grip Press (Paused),237.5,237.5,10.0,1,2375.0,False,,False,paused
2024-10-22,Tuesday,Upper 3,WG pulldown,Wide Grip Pulldown,190,190.0,7.0,1,1330.0,False,,False,
2024-10-22,Tuesday,Upper 3,WG pulldown,Wide Grip Pulldown,160,160.0,13.0,2,2080.0,False,,False,
2024-10-22,Tuesday,Upper 3,Tbar,T-Bar Row,232.5,232.5,6.0,1,1395.0,False,,False,
2024-10-22,Tuesday,Upper 3,Tbar,T-Bar Row,207.5,207.5,10.0,2,2075.0,False,,False,
2024-10-22,Tuesday,Upper 3,Trcp pushdown,Tricep Pushdown,57.5,57.5,12.0,1,690.0,False,,False,
2024-10-22,Tuesday,Upper 3,Trcp pushdown,Tricep Pushdown,47.5,47.5,14.0,2,665.0,False,,False,
2024-10-22,Tuesday,Upper 3,Shrugs,Shrug,202.5,202.5,5.0,1,1012.5,False,,False,
2024-10-22,Tuesday,Upper 3,DB Pullover,Dumbbell Pullover,65,65.0,9.0,1,585.0,False,,False,
2024-10-24,Thursday,Lower 3,Hack,Hack Squat,407.5,407.5,2.0,1,815.0,False,,False,
2024-10-24,Thursday,Lower 3,Hack,Hack Squat,385,385.0,5.0,2,1925.0,False,,False,
2024-10-24,Thursday,Lower 3,Bayesian curls,Bayesian Curl,100,100.0,12.0,1,1200.0,False,,False,
2024-10-24,Thursday,Lower 3,Leg curls,Leg Curl,FS+50,,4.0,1,,True,,False,
2024-10-24,Thursday,Lower 3,Leg curls,Leg Curl,FS,,16.0,2,,False,,False,
2024-10-25,Friday,Upper 1,+Strive incline,Strive Incline Press (Paused),237.5,237.5,4.0,1,950.0,False,,False,paused
2024-10-25,Friday,Upper 1,+Strive incline,Strive Incline Press (Paused),220,220.0,9.0,2,1980.0,False,,False,paused
2024-10-25,Friday,Upper 1,+BTN press,Behind The Neck Press (Paused),112.5,112.5,4.0,1,450.0,False,,False,paused
2024-10-25,Friday,Upper 1,+BTN press,Behind The Neck Press (Paused),35,35.0,11.0,2,385.0,False,,False,paused
2024-10-25,Friday,Upper 1,Dips,Dip,205,205.0,3.0,1,615.0,False,,False,
2024-10-25,Friday,Upper 1,Dips,Dip,117.5,117.5,13.8,2,1621.5,False,,False,
2024-10-25,Friday,Upper 1,Nat pulldown,Nautilus Pulldown,400,400.0,4.0,1,1600.0,False,,False,
2024-10-25,Friday,Upper 1,Nat pulldown,Nautilus Pulldown,312.5,312.5,10.0,2,3125.0,False,,False,
2024-10-25,Friday,Upper 1,Avenger Row,Avenger Row,232.5,232.5,5.0,1,1162.5,False,,False,
2024-10-25,Friday,Upper 1,Shrugs,Shrug,205,205.0,5.0,1,1025.0,False,,False,
2024-10-25,Friday,Upper 1,DB pullover,Dumbbell Pullover,65,65.0,10.0,1,650.0,False,,False,
2024-10-25,Friday,Upper 1,Pushdown,Tricep Pushdown,80,80.0,13.0,1,1040.0,False,,False,
2024-10-25,Friday,Upper 1,Pushdown,Tricep Pushdown,60,60.0,20.0,2,1200.0,False,,False,
2024-10-25,Friday,Upper 1,Icarian lateral,Icarian Lateral Raise,FS+10,,10.0,1,,True,,False,
2024-10-27,Sunday,Lower 1,Ez bar curls,EZ Bar Curl,135,135.0,5.0,1,675.0,False,,False,
2024-10-27,Sunday,Lower 1,Ez bar curls,EZ Bar Curl,30,30.0,15.0,2,450.0,False,,False,
2024-10-27,Sunday,Lower 1,+Cybex leg press,Cybex Leg Press (Paused),847.5,847.5,5.0,1,4237.5,False,,False,paused
2024-10-27,Sunday,Lower 1,+Cybex leg press,Cybex Leg Press (Paused),745,745.0,10.0,2,7450.0,False,,False,paused
2024-10-27,Sunday,Lower 1,Leg curls,Leg Curl,195,195.0,5.0,1,975.0,False,,False,
2024-10-29,Tuesday,Upper 2,+Strive chest press,Strive Chest Press (Paused),290,290.0,6.0,1,1740.0,False,,False,paused
2024-10-29,Tuesday,Upper 2,+Strive chest press,Strive Chest Press (Paused),252.5,252.5,10.0,2,2525.0,False,,False,paused
2024-10-29,Tuesday,Upper 2,DB OHP,Dumbbell Overhead Press,90,90.0,3.0,1,270.0,False,,False,
2024-10-29,Tuesday,Upper 2,DB OHP,Dumbbell Overhead Press,75,75.0,9.0,2,675.0,False,,False,
2024-10-29,Tuesday,Upper 2,+CG SM BP,Smith Machine Close Grip Bench Press (Paused),165,165.0,4.0,1,660.0,False,,False,paused
2024-10-29,Tuesday,Upper 2,+CG SM BP,Smith Machine Close Grip Bench Press (Paused),17.5,17.5,11.0,2,192.5,False,,False,paused
2024-10-29,Tuesday,Upper 2,WG pulldown,Wide Grip Pulldown,190,190.0,8.0,1,1520.0,False,,False,
2024-10-29,Tuesday,Upper 2,WG pulldown,Wide Grip Pulldown,160,160.0,14.0,2,2240.0,False,,False,
2024-10-29,Tuesday,Upper 2,Strive row,Strive Row,320,320.0,6.0,1,1920.0,False,,False,
2024-10-29,Tuesday,Upper 2,Strive row,Strive Row,300,300.0,8.0,2,2400.0,False,,False,
2024-10-29,Tuesday,Upper 2,OVH ext,Overhead Extension,80,80.0,21.0,1,1680.0,False,,False,
2024-10-29,Tuesday,Upper 2,OVH ext,Overhead Extension,85,85.0,10.0,2,850.0,False,,False,
2024-10-29,Tuesday,Upper 2,Upright row,Upright Row,135,135.0,12.0,1,1620.0,False,,False,
2025-10-01,Wednesday,Upper 1,+LVG chest press,Leverage Chest Press (Paused),292.5,292.5,8.0,1,2340.0,False,,False,paused
2025-10-01,Wednesday,Upper 1,+LVG chest press,Leverage Chest Press (Paused),232.5,232.5,11.0,2,2557.5,False,,False,paused
2025-10-01,Wednesday,Upper 1,+DB OHP,Dumbbell Overhead Press (Paused),80,80.0,6.0,1,480.0,False,,False,paused
2025-10-01,Wednesday,Upper 1,+DB OHP,Dumbbell Overhead Press (Paused),70,70.0,9.0,2,630.0,False,,False,paused
2025-10-01,Wednesday,Upper 1,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),170,170.0,5.0,1,850.0,False,,False,paused
2025-10-01,Wednesday,Upper 1,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),155,155.0,10.0,2,1550.0,False,,False,paused
2025-10-01,Wednesday,Upper 1,+SA Nat pulldown,Nautilus Single Arm Pulldown (Paused),402.5,402.5,4.0,1,1610.0,False,,False,paused
2025-10-01,Wednesday,Upper 1,+SA Nat pulldown,Nautilus Single Arm Pulldown (Paused),312.5,312.5,10.0,2,3125.0,False,,False,paused
2025-10-01,Wednesday,Upper 1,+BF fly,Flat Fly (Paused),130,130.0,,1,,False,,False,paused
2025-10-01,Wednesday,Upper 1,HS row,Hammer Strength Row,317.5,317.5,6.0,1,1905.0,False,,False,
